data_ref;cod_prestador;nome_prestador;nome_municipio_principal_prestador;uf_prestador;macro_regional_prestador;micro_regional_prestador;nome_municipio_principal_benef;uf_beneficiario;macro_regional_benef;micro_regional_benef;tipo_consulta;qtde_consultas;valor_consultas
2026_1;3613278;HOSPITAL SANTA GENOVEVA LTDA;UBERLANDIA;MG;TRIANGULO DO NORTE;UBERLANDIA;SANTA VITORIA;MG;TRIANGULO DO NORTE;ITUIUTABA;URGENCIA;1;130,93
2026_2;3613278;HOSPITAL SANTA GENOVEVA LTDA;UBERLANDIA;MG;TRIANGULO DO NORTE;UBERLANDIA;PIRAPORA;MG;NORTE;PIRAPORA;URGENCIA;2;261,86
2025_12;3613278;HOSPITAL SANTA GENOVEVA LTDA;UBERLANDIA;MG;TRIANGULO DO NORTE;UBERLANDIA;SANTA VITORIA;MG;TRIANGULO DO NORTE;ITUIUTABA;URGENCIA;1;130,93
2025_3;3613278;HOSPITAL SANTA GENOVEVA LTDA;UBERLANDIA;MG;TRIANGULO DO NORTE;UBERLANDIA;SANTA JULIANA;MG;TRIANGULO DO SUL;ARAXA;URGENCIA;1;130,93
2025_10;3613278;HOSPITAL SANTA GENOVEVA LTDA;UBERLANDIA;MG;TRIANGULO DO NORTE;UBERLANDIA;GUIMARANIA;MG;NOROESTE;PATOS DE MINAS;URGENCIA;5;654,65
2024_10;3613278;HOSPITAL SANTA GENOVEVA LTDA;UBERLANDIA;MG;TRIANGULO DO NORTE;UBERLANDIA;IRAI DE MINAS;MG;TRIANGULO DO NORTE;MONTE CARMELO;URGENCIA;1;130,93
2025_9;3613278;HOSPITAL SANTA GENOVEVA LTDA;UBERLANDIA;MG;TRIANGULO DO NORTE;UBERLANDIA;INDIANOPOLIS;MG;TRIANGULO DO NORTE;UBERLANDIA;URGENCIA;3;392,79
2025_2;3613278;HOSPITAL SANTA GENOVEVA LTDA;UBERLANDIA;MG;TRIANGULO DO NORTE;UBERLANDIA;ESTRELA DO SUL;MG;TRIANGULO DO NORTE;MONTE CARMELO;URGENCIA;2;261,86
2026_1;3613278;HOSPITAL SANTA GENOVEVA LTDA;UBERLANDIA;MG;TRIANGULO DO NORTE;UBERLANDIA;MONTE CARMELO;MG;TRIANGULO DO NORTE;MONTE CARMELO;URGENCIA;12;1571,16
2024_6;3613278;HOSPITAL SANTA GENOVEVA LTDA;UBERLANDIA;MG;TRIANGULO DO NORTE;UBERLANDIA;ITUIUTABA;MG;TRIANGULO DO NORTE;ITUIUTABA;URGENCIA;15;1423,2
2024_11;3613278;HOSPITAL SANTA GENOVEVA LTDA;UBERLANDIA;MG;TRIANGULO DO NORTE;UBERLANDIA;ARAXA;MG;TRIANGULO DO SUL;ARAXA;URGENCIA;1;130,93
2025_4;3613278;HOSPITAL SANTA GENOVEVA LTDA;UBERLANDIA;MG;TRIANGULO DO NORTE;UBERLANDIA;DOURADOQUARA;MG;TRIANGULO DO NORTE;MONTE CARMELO;URGENCIA;1;130,93
2024_5;3613278;HOSPITAL SANTA GENOVEVA LTDA;UBERLANDIA;MG;TRIANGULO DO NORTE;UBERLANDIA;LAGOA SANTA;MG;CENTRO;PEDRO LEOPOLDO;URGENCIA;1;94,88
2025_8;3613278;HOSPITAL SANTA GENOVEVA LTDA;UBERLANDIA;MG;TRIANGULO DO NORTE;UBERLANDIA;UBERABA;MG;TRIANGULO DO SUL;UBERABA;URGENCIA;5;654,65
2024_11;3613278;HOSPITAL SANTA GENOVEVA LTDA;UBERLANDIA;MG;TRIANGULO DO NORTE;UBERLANDIA;UBERLANDIA;MG;TRIANGULO DO NORTE;UBERLANDIA;URGENCIA;864;113123,52
2024_12;3613278;HOSPITAL SANTA GENOVEVA LTDA;UBERLANDIA;MG;TRIANGULO DO NORTE;UBERLANDIA;ESTRELA DO SUL;MG;TRIANGULO DO NORTE;MONTE CARMELO;URGENCIA;2;261,86
2025_8;3613278;HOSPITAL SANTA GENOVEVA LTDA;UBERLANDIA;MG;TRIANGULO DO NORTE;UBERLANDIA;ARINOS;MG;NOROESTE;ARINOS;URGENCIA;1;130,93
2026_1;3613278;HOSPITAL SANTA GENOVEVA LTDA;UBERLANDIA;MG;TRIANGULO DO NORTE;UBERLANDIA;SAO JOAO DO PARAISO;MG;NORTE;TAIOBEIRAS;URGENCIA;1;130,93
2024_3;3613278;HOSPITAL SANTA GENOVEVA LTDA;UBERLANDIA;MG;TRIANGULO DO NORTE;UBERLANDIA;GURINHATA;MG;TRIANGULO DO NORTE;ITUIUTABA;URGENCIA;2;189,76
2025_8;3613278;HOSPITAL SANTA GENOVEVA LTDA;UBERLANDIA;MG;TRIANGULO DO NORTE;UBERLANDIA;CENTRALINA;MG;TRIANGULO DO NORTE;ITUIUTABA;URGENCIA;2;261,86
2025_1;3613278;HOSPITAL SANTA GENOVEVA LTDA;UBERLANDIA;MG;TRIANGULO DO NORTE;UBERLANDIA;VARZEA DA PALMA;MG;NORTE;PIRAPORA;URGENCIA;3;392,79
2026_1;3613278;HOSPITAL SANTA GENOVEVA LTDA;UBERLANDIA;MG;TRIANGULO DO NORTE;UBERLANDIA;ROMARIA;MG;TRIANGULO DO NORTE;MONTE CARMELO;URGENCIA;1;130,93
2025_12;3613278;HOSPITAL SANTA GENOVEVA LTDA;UBERLANDIA;MG;TRIANGULO DO NORTE;UBERLANDIA;DIAMANTINA;MG;NORDESTE;DIAMANTINA;URGENCIA;1;130,93
2024_4;3613278;HOSPITAL SANTA GENOVEVA LTDA;UBERLANDIA;MG;TRIANGULO DO NORTE;UBERLANDIA;PLANURA;MG;TRIANGULO DO SUL;FRUTAL;URGENCIA;1;94,88
2024_2;3613278;HOSPITAL SANTA GENOVEVA LTDA;UBERLANDIA;MG;TRIANGULO DO NORTE;UBERLANDIA;MONTES CLAROS;MG;NORTE;MONTES CLAROS;URGENCIA;1;94,88
2024_5;3613278;HOSPITAL SANTA GENOVEVA LTDA;UBERLANDIA;MG;TRIANGULO DO NORTE;UBERLANDIA;SAO FRANCISCO;MG;NORTE;SAO FRANCISCO;URGENCIA;1;94,88
2025_9;3613278;HOSPITAL SANTA GENOVEVA LTDA;UBERLANDIA;MG;TRIANGULO DO NORTE;UBERLANDIA;TUPACIGUARA;MG;TRIANGULO DO NORTE;ARAGUARI;URGENCIA;6;785,58
2024_1;3613278;HOSPITAL SANTA GENOVEVA LTDA;UBERLANDIA;MG;TRIANGULO DO NORTE;UBERLANDIA;UBERABA;MG;TRIANGULO DO SUL;UBERABA;URGENCIA;2;189,76
2024_4;3613278;HOSPITAL SANTA GENOVEVA LTDA;UBERLANDIA;MG;TRIANGULO DO NORTE;UBERLANDIA;PATROCINIO;MG;TRIANGULO DO NORTE;PATROCINIO;URGENCIA;7;664,16
2025_2;3613278;HOSPITAL SANTA GENOVEVA LTDA;UBERLANDIA;MG;TRIANGULO DO NORTE;UBERLANDIA;GUIMARANIA;MG;NOROESTE;PATOS DE MINAS;URGENCIA;1;130,93
2024_10;3613278;HOSPITAL SANTA GENOVEVA LTDA;UBERLANDIA;MG;TRIANGULO DO NORTE;UBERLANDIA;ARAXA;MG;TRIANGULO DO SUL;ARAXA;URGENCIA;7;916,51
2024_4;3613278;HOSPITAL SANTA GENOVEVA LTDA;UBERLANDIA;MG;TRIANGULO DO NORTE;UBERLANDIA;PARACATU;MG;NOROESTE;PARACATU;URGENCIA;1;94,88
2024_8;3613278;HOSPITAL SANTA GENOVEVA LTDA;UBERLANDIA;MG;TRIANGULO DO NORTE;UBERLANDIA;ARAGUARI;MG;TRIANGULO DO NORTE;ARAGUARI;URGENCIA;25;2840,65
2026_2;3613278;HOSPITAL SANTA GENOVEVA LTDA;UBERLANDIA;MG;TRIANGULO DO NORTE;UBERLANDIA;JOAO PINHEIRO;MG;NOROESTE;JOAO PINHEIRO;URGENCIA;1;130,93
2026_2;3613278;HOSPITAL SANTA GENOVEVA LTDA;UBERLANDIA;MG;TRIANGULO DO NORTE;UBERLANDIA;COROMANDEL;MG;TRIANGULO DO NORTE;PATROCINIO;URGENCIA;1;130,93
2024_12;3613278;HOSPITAL SANTA GENOVEVA LTDA;UBERLANDIA;MG;TRIANGULO DO NORTE;UBERLANDIA;BOTUMIRIM;MG;NORTE;MONTES CLAROS;URGENCIA;1;130,93
2025_2;3613278;HOSPITAL SANTA GENOVEVA LTDA;UBERLANDIA;MG;TRIANGULO DO NORTE;UBERLANDIA;MONTES CLAROS;MG;NORTE;MONTES CLAROS;URGENCIA;1;130,93
2024_10;3613278;HOSPITAL SANTA GENOVEVA LTDA;UBERLANDIA;MG;TRIANGULO DO NORTE;UBERLANDIA;ARAGUARI;MG;TRIANGULO DO NORTE;ARAGUARI;URGENCIA;20;2618,6
2026_1;3613278;HOSPITAL SANTA GENOVEVA LTDA;UBERLANDIA;MG;TRIANGULO DO NORTE;UBERLANDIA;ARAGUARI;MG;TRIANGULO DO NORTE;ARAGUARI;URGENCIA;14;1833,02
2025_8;3613278;HOSPITAL SANTA GENOVEVA LTDA;UBERLANDIA;MG;TRIANGULO DO NORTE;UBERLANDIA;ARAPORA;MG;TRIANGULO DO NORTE;ITUIUTABA;URGENCIA;2;261,86
2025_4;3613278;HOSPITAL SANTA GENOVEVA LTDA;UBERLANDIA;MG;TRIANGULO DO NORTE;UBERLANDIA;PARACATU;MG;NOROESTE;PARACATU;URGENCIA;3;392,79
2025_6;3613278;HOSPITAL SANTA GENOVEVA LTDA;UBERLANDIA;MG;TRIANGULO DO NORTE;UBERLANDIA;GOIANIA;GO;FORAMG;FORAMG;URGENCIA;1;130,93
2025_5;3613278;HOSPITAL SANTA GENOVEVA LTDA;UBERLANDIA;MG;TRIANGULO DO NORTE;UBERLANDIA;PERDIZES;MG;TRIANGULO DO SUL;ARAXA;URGENCIA;1;130,93
2025_1;3613278;HOSPITAL SANTA GENOVEVA LTDA;UBERLANDIA;MG;TRIANGULO DO NORTE;UBERLANDIA;UBERLANDIA;MG;TRIANGULO DO NORTE;UBERLANDIA;URGENCIA;744;97411,92
2024_1;3613278;HOSPITAL SANTA GENOVEVA LTDA;UBERLANDIA;MG;TRIANGULO DO NORTE;UBERLANDIA;VAZANTE;MG;NOROESTE;PATOS DE MINAS;URGENCIA;3;284,64
2024_6;3613278;HOSPITAL SANTA GENOVEVA LTDA;UBERLANDIA;MG;TRIANGULO DO NORTE;UBERLANDIA;MONTES CLAROS;MG;NORTE;MONTES CLAROS;URGENCIA;1;94,88
2025_6;3613278;HOSPITAL SANTA GENOVEVA LTDA;UBERLANDIA;MG;TRIANGULO DO NORTE;UBERLANDIA;ARAPORA;MG;TRIANGULO DO NORTE;ITUIUTABA;URGENCIA;1;130,93
2024_2;3613278;HOSPITAL SANTA GENOVEVA LTDA;UBERLANDIA;MG;TRIANGULO DO NORTE;UBERLANDIA;BELO HORIZONTE;MG;CENTRO;BELO HORIZONTE;URGENCIA;1;94,88
2024_9;3613278;HOSPITAL SANTA GENOVEVA LTDA;UBERLANDIA;MG;TRIANGULO DO NORTE;UBERLANDIA;PERDIZES;MG;TRIANGULO DO SUL;ARAXA;URGENCIA;1;130,93
2025_11;3613278;HOSPITAL SANTA GENOVEVA LTDA;UBERLANDIA;MG;TRIANGULO DO NORTE;UBERLANDIA;SANTA JULIANA;MG;TRIANGULO DO SUL;ARAXA;URGENCIA;1;130,93
2024_10;3613278;HOSPITAL SANTA GENOVEVA LTDA;UBERLANDIA;MG;TRIANGULO DO NORTE;UBERLANDIA;COROMANDEL;MG;TRIANGULO DO NORTE;PATROCINIO;URGENCIA;4;523,72
2024_6;3613278;HOSPITAL SANTA GENOVEVA LTDA;UBERLANDIA;MG;TRIANGULO DO NORTE;UBERLANDIA;ITAPAGIPE;MG;TRIANGULO DO SUL;FRUTAL;URGENCIA;3;284,64
2024_2;3613278;HOSPITAL SANTA GENOVEVA LTDA;UBERLANDIA;MG;TRIANGULO DO NORTE;UBERLANDIA;ABAETE;MG;CENTRO;ABAETE;URGENCIA;1;94,88
2024_4;3613278;HOSPITAL SANTA GENOVEVA LTDA;UBERLANDIA;MG;TRIANGULO DO NORTE;UBERLANDIA;CAPINOPOLIS;MG;TRIANGULO DO NORTE;ITUIUTABA;URGENCIA;1;94,88
2024_9;3613278;HOSPITAL SANTA GENOVEVA LTDA;UBERLANDIA;MG;TRIANGULO DO NORTE;UBERLANDIA;CONTAGEM;MG;CENTRO;CONTAGEM;URGENCIA;2;261,86
2024_1;3613278;HOSPITAL SANTA GENOVEVA LTDA;UBERLANDIA;MG;TRIANGULO DO NORTE;UBERLANDIA;PIRAPORA;MG;NORTE;PIRAPORA;URGENCIA;1;94,88
2025_8;3613278;HOSPITAL SANTA GENOVEVA LTDA;UBERLANDIA;MG;TRIANGULO DO NORTE;UBERLANDIA;VARJAO DE MINAS;MG;NOROESTE;PATOS DE MINAS;URGENCIA;1;130,93
2025_10;3613278;HOSPITAL SANTA GENOVEVA LTDA;UBERLANDIA;MG;TRIANGULO DO NORTE;UBERLANDIA;PATROCINIO;MG;TRIANGULO DO NORTE;PATROCINIO;URGENCIA;4;523,72
2026_2;3613278;HOSPITAL SANTA GENOVEVA LTDA;UBERLANDIA;MG;TRIANGULO DO NORTE;UBERLANDIA;PATROCINIO;MG;TRIANGULO DO NORTE;PATROCINIO;URGENCIA;4;523,72
2025_12;3613278;HOSPITAL SANTA GENOVEVA LTDA;UBERLANDIA;MG;TRIANGULO DO NORTE;UBERLANDIA;ICARAI DE MINAS;MG;NORTE;BRASILIA DE MINAS;URGENCIA;3;392,79
2025_8;3613278;HOSPITAL SANTA GENOVEVA LTDA;UBERLANDIA;MG;TRIANGULO DO NORTE;UBERLANDIA;LAVRAS;MG;SUL;LAVRAS;URGENCIA;1;130,93
2024_7;3613278;HOSPITAL SANTA GENOVEVA LTDA;UBERLANDIA;MG;TRIANGULO DO NORTE;UBERLANDIA;ESTRELA DO SUL;MG;TRIANGULO DO NORTE;MONTE CARMELO;URGENCIA;1;94,88
2025_3;3613278;HOSPITAL SANTA GENOVEVA LTDA;UBERLANDIA;MG;TRIANGULO DO NORTE;UBERLANDIA;NOVA PONTE;MG;TRIANGULO DO NORTE;UBERLANDIA;URGENCIA;1;130,93
2024_12;3613278;HOSPITAL SANTA GENOVEVA LTDA;UBERLANDIA;MG;TRIANGULO DO NORTE;UBERLANDIA;MONTES CLAROS;MG;NORTE;MONTES CLAROS;URGENCIA;2;261,86
2024_6;3613278;HOSPITAL SANTA GENOVEVA LTDA;UBERLANDIA;MG;TRIANGULO DO NORTE;UBERLANDIA;CANAPOLIS;MG;TRIANGULO DO NORTE;ITUIUTABA;URGENCIA;5;474,4
2024_2;3613278;HOSPITAL SANTA GENOVEVA LTDA;UBERLANDIA;MG;TRIANGULO DO NORTE;UBERLANDIA;VAZANTE;MG;NOROESTE;PATOS DE MINAS;URGENCIA;7;664,16
2025_3;3613278;HOSPITAL SANTA GENOVEVA LTDA;UBERLANDIA;MG;TRIANGULO DO NORTE;UBERLANDIA;ITUIUTABA;MG;TRIANGULO DO NORTE;ITUIUTABA;URGENCIA;16;2094,88
2025_3;3613278;HOSPITAL SANTA GENOVEVA LTDA;UBERLANDIA;MG;TRIANGULO DO NORTE;UBERLANDIA;ITACARAMBI;MG;NORTE;JANUARIA;URGENCIA;3;392,79
2025_12;3613278;HOSPITAL SANTA GENOVEVA LTDA;UBERLANDIA;MG;TRIANGULO DO NORTE;UBERLANDIA;ITUIUTABA;MG;TRIANGULO DO NORTE;ITUIUTABA;URGENCIA;11;1440,23
2025_9;3613278;HOSPITAL SANTA GENOVEVA LTDA;UBERLANDIA;MG;TRIANGULO DO NORTE;UBERLANDIA;FRUTAL;MG;TRIANGULO DO SUL;FRUTAL;URGENCIA;1;130,93
2024_8;3613278;HOSPITAL SANTA GENOVEVA LTDA;UBERLANDIA;MG;TRIANGULO DO NORTE;UBERLANDIA;VAZANTE;MG;NOROESTE;PATOS DE MINAS;URGENCIA;3;392,79
2024_7;3613278;HOSPITAL SANTA GENOVEVA LTDA;UBERLANDIA;MG;TRIANGULO DO NORTE;UBERLANDIA;ABADIA DOS DOURADOS;MG;TRIANGULO DO NORTE;MONTE CARMELO;URGENCIA;1;94,88
2024_11;3613278;HOSPITAL SANTA GENOVEVA LTDA;UBERLANDIA;MG;TRIANGULO DO NORTE;UBERLANDIA;SAO JOAO DO PARAISO;MG;NORTE;TAIOBEIRAS;URGENCIA;2;261,86
2024_9;3613278;HOSPITAL SANTA GENOVEVA LTDA;UBERLANDIA;MG;TRIANGULO DO NORTE;UBERLANDIA;CAMPINA VERDE;MG;TRIANGULO DO NORTE;ITUIUTABA;URGENCIA;8;1047,44
2024_6;3613278;HOSPITAL SANTA GENOVEVA LTDA;UBERLANDIA;MG;TRIANGULO DO NORTE;UBERLANDIA;CAMPINA VERDE;MG;TRIANGULO DO NORTE;ITUIUTABA;URGENCIA;6;569,28
2024_4;3613278;HOSPITAL SANTA GENOVEVA LTDA;UBERLANDIA;MG;TRIANGULO DO NORTE;UBERLANDIA;SANTA VITORIA;MG;TRIANGULO DO NORTE;ITUIUTABA;URGENCIA;6;569,28
2025_11;3613278;HOSPITAL SANTA GENOVEVA LTDA;UBERLANDIA;MG;TRIANGULO DO NORTE;UBERLANDIA;PIRAPORA;MG;NORTE;PIRAPORA;URGENCIA;2;261,86
2024_12;3613278;HOSPITAL SANTA GENOVEVA LTDA;UBERLANDIA;MG;TRIANGULO DO NORTE;UBERLANDIA;CANAPOLIS;MG;TRIANGULO DO NORTE;ITUIUTABA;URGENCIA;2;261,86
2025_7;3613278;HOSPITAL SANTA GENOVEVA LTDA;UBERLANDIA;MG;TRIANGULO DO NORTE;UBERLANDIA;CANAPOLIS;MG;TRIANGULO DO NORTE;ITUIUTABA;URGENCIA;9;1178,37
2025_1;3613278;HOSPITAL SANTA GENOVEVA LTDA;UBERLANDIA;MG;TRIANGULO DO NORTE;UBERLANDIA;GURINHATA;MG;TRIANGULO DO NORTE;ITUIUTABA;URGENCIA;1;130,93
2025_12;3613278;HOSPITAL SANTA GENOVEVA LTDA;UBERLANDIA;MG;TRIANGULO DO NORTE;UBERLANDIA;MONTE ALEGRE DE MINAS;MG;TRIANGULO DO NORTE;UBERLANDIA;URGENCIA;8;1047,44
2025_2;3613278;HOSPITAL SANTA GENOVEVA LTDA;UBERLANDIA;MG;TRIANGULO DO NORTE;UBERLANDIA;DIAMANTINA;MG;NORDESTE;DIAMANTINA;URGENCIA;1;130,93
2025_10;3613278;HOSPITAL SANTA GENOVEVA LTDA;UBERLANDIA;MG;TRIANGULO DO NORTE;UBERLANDIA;COROMANDEL;MG;TRIANGULO DO NORTE;PATROCINIO;URGENCIA;5;654,65
2026_2;3613278;HOSPITAL SANTA GENOVEVA LTDA;UBERLANDIA;MG;TRIANGULO DO NORTE;UBERLANDIA;;;;;URGENCIA;4;523,72
2024_10;3613278;HOSPITAL SANTA GENOVEVA LTDA;UBERLANDIA;MG;TRIANGULO DO NORTE;UBERLANDIA;;;;;URGENCIA;1;130,93
2025_6;3613278;HOSPITAL SANTA GENOVEVA LTDA;UBERLANDIA;MG;TRIANGULO DO NORTE;UBERLANDIA;ARAUJOS;MG;OESTE;BOM DESPACHO;URGENCIA;2;261,86
2025_4;3613278;HOSPITAL SANTA GENOVEVA LTDA;UBERLANDIA;MG;TRIANGULO DO NORTE;UBERLANDIA;ALFENAS;MG;SUL;ALFENAS;URGENCIA;4;523,72
2025_11;3613278;HOSPITAL SANTA GENOVEVA LTDA;UBERLANDIA;MG;TRIANGULO DO NORTE;UBERLANDIA;UBERABA;MG;TRIANGULO DO SUL;UBERABA;URGENCIA;4;523,72
2025_7;3613278;HOSPITAL SANTA GENOVEVA LTDA;UBERLANDIA;MG;TRIANGULO DO NORTE;UBERLANDIA;PRATA;MG;TRIANGULO DO NORTE;UBERLANDIA;URGENCIA;8;1047,44
2025_2;3613278;HOSPITAL SANTA GENOVEVA LTDA;UBERLANDIA;MG;TRIANGULO DO NORTE;UBERLANDIA;CAPINOPOLIS;MG;TRIANGULO DO NORTE;ITUIUTABA;URGENCIA;1;130,93
2025_3;3613278;HOSPITAL SANTA GENOVEVA LTDA;UBERLANDIA;MG;TRIANGULO DO NORTE;UBERLANDIA;ARINOS;MG;NOROESTE;ARINOS;URGENCIA;2;261,86
2024_9;3613278;HOSPITAL SANTA GENOVEVA LTDA;UBERLANDIA;MG;TRIANGULO DO NORTE;UBERLANDIA;CACHOEIRA DOURADA;MG;TRIANGULO DO NORTE;ITUIUTABA;URGENCIA;1;130,93
2024_11;3613278;HOSPITAL SANTA GENOVEVA LTDA;UBERLANDIA;MG;TRIANGULO DO NORTE;UBERLANDIA;CONTAGEM;MG;CENTRO;CONTAGEM;URGENCIA;3;392,79
2024_8;3613278;HOSPITAL SANTA GENOVEVA LTDA;UBERLANDIA;MG;TRIANGULO DO NORTE;UBERLANDIA;CENTRALINA;MG;TRIANGULO DO NORTE;ITUIUTABA;URGENCIA;1;130,93
2025_5;3613278;HOSPITAL SANTA GENOVEVA LTDA;UBERLANDIA;MG;TRIANGULO DO NORTE;UBERLANDIA;RIACHINHO;MG;NOROESTE;ARINOS;URGENCIA;2;261,86
2025_10;3613278;HOSPITAL SANTA GENOVEVA LTDA;UBERLANDIA;MG;TRIANGULO DO NORTE;UBERLANDIA;BOM DESPACHO;MG;OESTE;BOM DESPACHO;URGENCIA;3;392,79
2025_11;3613278;HOSPITAL SANTA GENOVEVA LTDA;UBERLANDIA;MG;TRIANGULO DO NORTE;UBERLANDIA;ITUIUTABA;MG;TRIANGULO DO NORTE;ITUIUTABA;URGENCIA;16;2094,88
2024_12;3613278;HOSPITAL SANTA GENOVEVA LTDA;UBERLANDIA;MG;TRIANGULO DO NORTE;UBERLANDIA;SANTA LUZIA;MG;CENTRO;SANTA LUZIA;URGENCIA;1;130,93
2024_3;3613278;HOSPITAL SANTA GENOVEVA LTDA;UBERLANDIA;MG;TRIANGULO DO NORTE;UBERLANDIA;PRESIDENTE OLEGARIO;MG;NOROESTE;PATOS DE MINAS;URGENCIA;1;94,88
2025_6;3613278;HOSPITAL SANTA GENOVEVA LTDA;UBERLANDIA;MG;TRIANGULO DO NORTE;UBERLANDIA;ARAXA;MG;TRIANGULO DO SUL;ARAXA;URGENCIA;4;523,72
2024_3;3613278;HOSPITAL SANTA GENOVEVA LTDA;UBERLANDIA;MG;TRIANGULO DO NORTE;UBERLANDIA;BONITO DE MINAS;MG;NORTE;JANUARIA;URGENCIA;1;94,88
2025_10;3613278;HOSPITAL SANTA GENOVEVA LTDA;UBERLANDIA;MG;TRIANGULO DO NORTE;UBERLANDIA;SAO FRANCISCO;MG;NORTE;SAO FRANCISCO;URGENCIA;1;130,93
2025_1;3613278;HOSPITAL SANTA GENOVEVA LTDA;UBERLANDIA;MG;TRIANGULO DO NORTE;UBERLANDIA;MANGA;MG;NORTE;MANGA;URGENCIA;1;130,93
2024_7;3613278;HOSPITAL SANTA GENOVEVA LTDA;UBERLANDIA;MG;TRIANGULO DO NORTE;UBERLANDIA;BURITIZEIRO;MG;NORTE;PIRAPORA;URGENCIA;1;94,88
2024_4;3613278;HOSPITAL SANTA GENOVEVA LTDA;UBERLANDIA;MG;TRIANGULO DO NORTE;UBERLANDIA;IGARAPAVA;SP;FORAMG;FORAMG;URGENCIA;1;94,88
2025_5;3613278;HOSPITAL SANTA GENOVEVA LTDA;UBERLANDIA;MG;TRIANGULO DO NORTE;UBERLANDIA;PIRAPORA;MG;NORTE;PIRAPORA;URGENCIA;1;130,93
2025_11;3613278;HOSPITAL SANTA GENOVEVA LTDA;UBERLANDIA;MG;TRIANGULO DO NORTE;UBERLANDIA;NOVA PONTE;MG;TRIANGULO DO NORTE;UBERLANDIA;URGENCIA;8;1047,44
2026_2;3613278;HOSPITAL SANTA GENOVEVA LTDA;UBERLANDIA;MG;TRIANGULO DO NORTE;UBERLANDIA;MONTES CLAROS;MG;NORTE;MONTES CLAROS;URGENCIA;3;392,79
2025_11;3613278;HOSPITAL SANTA GENOVEVA LTDA;UBERLANDIA;MG;TRIANGULO DO NORTE;UBERLANDIA;CENTRALINA;MG;TRIANGULO DO NORTE;ITUIUTABA;URGENCIA;2;261,86
2024_5;3613278;HOSPITAL SANTA GENOVEVA LTDA;UBERLANDIA;MG;TRIANGULO DO NORTE;UBERLANDIA;ITAPAGIPE;MG;TRIANGULO DO SUL;FRUTAL;URGENCIA;2;189,76
2024_12;3613278;HOSPITAL SANTA GENOVEVA LTDA;UBERLANDIA;MG;TRIANGULO DO NORTE;UBERLANDIA;FORTALEZA DE MINAS;MG;SUL;PASSOS;URGENCIA;1;130,93
2024_10;3613278;HOSPITAL SANTA GENOVEVA LTDA;UBERLANDIA;MG;TRIANGULO DO NORTE;UBERLANDIA;MINAS NOVAS;MG;NORDESTE;MINAS NOVAS;URGENCIA;1;130,93
2024_2;3613278;HOSPITAL SANTA GENOVEVA LTDA;UBERLANDIA;MG;TRIANGULO DO NORTE;UBERLANDIA;CHAPADA GAUCHA;MG;NOROESTE;ARINOS;URGENCIA;1;94,88
2024_2;3613278;HOSPITAL SANTA GENOVEVA LTDA;UBERLANDIA;MG;TRIANGULO DO NORTE;UBERLANDIA;RIO NOVO;MG;SUDESTE;UBA;URGENCIA;2;189,76
2024_1;3613278;HOSPITAL SANTA GENOVEVA LTDA;UBERLANDIA;MG;TRIANGULO DO NORTE;UBERLANDIA;LAGAMAR;MG;NOROESTE;PATOS DE MINAS;URGENCIA;1;94,88
2024_7;3613278;HOSPITAL SANTA GENOVEVA LTDA;UBERLANDIA;MG;TRIANGULO DO NORTE;UBERLANDIA;PATROCINIO;MG;TRIANGULO DO NORTE;PATROCINIO;URGENCIA;7;664,16
2025_1;3613278;HOSPITAL SANTA GENOVEVA LTDA;UBERLANDIA;MG;TRIANGULO DO NORTE;UBERLANDIA;UNAI;MG;NOROESTE;UNAI;URGENCIA;1;130,93
2024_10;3613278;HOSPITAL SANTA GENOVEVA LTDA;UBERLANDIA;MG;TRIANGULO DO NORTE;UBERLANDIA;FRUTAL;MG;TRIANGULO DO SUL;FRUTAL;URGENCIA;1;130,93
2025_7;3613278;HOSPITAL SANTA GENOVEVA LTDA;UBERLANDIA;MG;TRIANGULO DO NORTE;UBERLANDIA;LAGOA GRANDE;MG;NOROESTE;JOAO PINHEIRO;URGENCIA;1;130,93
2025_7;3613278;HOSPITAL SANTA GENOVEVA LTDA;UBERLANDIA;MG;TRIANGULO DO NORTE;UBERLANDIA;ARAUJOS;MG;OESTE;BOM DESPACHO;URGENCIA;3;392,79
2025_5;3613278;HOSPITAL SANTA GENOVEVA LTDA;UBERLANDIA;MG;TRIANGULO DO NORTE;UBERLANDIA;IRAI DE MINAS;MG;TRIANGULO DO NORTE;MONTE CARMELO;URGENCIA;2;261,86
2024_12;3613278;HOSPITAL SANTA GENOVEVA LTDA;UBERLANDIA;MG;TRIANGULO DO NORTE;UBERLANDIA;BELO HORIZONTE;MG;CENTRO;BELO HORIZONTE;URGENCIA;2;261,86
2025_4;3613278;HOSPITAL SANTA GENOVEVA LTDA;UBERLANDIA;MG;TRIANGULO DO NORTE;UBERLANDIA;JAIBA;MG;NORTE;JANAUBA;URGENCIA;3;392,79
2025_12;3613278;HOSPITAL SANTA GENOVEVA LTDA;UBERLANDIA;MG;TRIANGULO DO NORTE;UBERLANDIA;RIO PARANAIBA;MG;NOROESTE;PATOS DE MINAS;URGENCIA;2;261,86
2025_8;3613278;HOSPITAL SANTA GENOVEVA LTDA;UBERLANDIA;MG;TRIANGULO DO NORTE;UBERLANDIA;PATOS DE MINAS;MG;NOROESTE;PATOS DE MINAS;URGENCIA;5;654,65
